Angular_Width,27.0,36.0,31.0,29.0,35.0,39.0,42.0,47.0,35.0,39.0,30.0,34.0,47.0,32.0,38.0,36.0,41.0,37.0,34.0,50.0,20.0,32.0,28.0,59.0,40.0,45.0,39.0,23.0,23.0,39.0,38.0,35.0
Velocity,1700.0,1323.0,1334.0,602.0,815.0,1081.0,950.0,1450.0,900.0,870.0,1638.0,1200.0,1020.0,830.0,1225.0,680.0,648.0,400.0,1040.0,974.0,341.0,850.0,538.0,1500.0,944.0,1150.0,930.0,685.0,460.0,670.0,680.0,640.0
Observed,2.2430555555555554,1.9215277777777777,1.7048611111111112,3.270138888888889,2.7694444444444444,1.95,2.213888888888889,2.45,3.4923611111111112,2.854861111111111,2.6881944444444446,2.967361111111111,2.1631944444444446,2.770138888888889,2.727777777777778,3.80625,3.1902777777777778,4.250694444444444,2.9868055555555557,2.5791666666666666,3.9430555555555555,2.792361111111111,4.080555555555556,2.6798611111111112,2.2756944444444445,2.3958333333333335,2.776388888888889,3.9430555555555555,3.926388888888889,4.305555555555555,2.904861111111111,3.920138888888889
Spheroidal,,,,,,2.5849750312045217,2.450333420652896,2.4068521321751177,,3.7792844302020967,,,,2.9189314106479287,3.1903030080720782,,3.0903273378498852,4.1995561216026545,,2.575780227780342,3.205848468467593,,0.0,0.0,2.668327242601663,,3.078681355342269,,4.1774835754185915,3.276208342052996,3.224547529127449,3.459560479503125
tt_1.0h,,,,,,2.569460900966078,2.450333420652896,2.4068521321751177,,3.8136491240002215,,,,2.8855865388177335,3.130651878193021,,3.2042257273569703,4.182202353607863,,2.6080150920897722,3.189143156632781,,0.0,0.0,2.6360655315220356,,3.0554131232202053,,4.233871246688068,3.276208342052996,3.2134222579188645,3.412125159986317
tt_1.1h,,,,,,2.569460900966078,2.450333420652896,2.4068521321751177,,3.7727914401330054,,,,2.885586578398943,3.1163824680261314,,3.2042257273569703,4.182202353607863,,2.6080150920897722,3.2024910170584917,,0.0,0.0,2.6360655315220356,,3.0361425797455013,,4.233871246688068,3.276208342052996,3.2053036438301206,3.412125159986317
tt_1.2h,,,,,,2.569460900966078,2.450333420652896,2.4068521321751177,,3.7727914401330054,,,,2.885586578398943,3.1163824680261314,,3.2005291264504194,4.182202353607863,,2.600706801749766,3.215220581740141,,0.0,0.0,2.6360655315220356,,3.0171767827123404,,4.224870606325567,3.276208342052996,3.1971501922234893,3.4121251688338816
tt_1.3h,,,,,,2.569460900966078,2.450333420652896,2.4068521321751177,,3.748686632141471,,,,2.885586578398943,3.1013390170410275,,3.180747195146978,4.182202353607863,,2.593194262124598,3.2324627628549933,,0.0,0.0,2.6360655315220356,,3.0171767827123404,,4.20014580572024,3.276208342052996,3.1892190095968544,3.4121251688338816
tt_1.4h,,,,,,2.569460900966078,2.450333420652896,2.4068521321751177,,3.748686632141471,,,,2.885586578398943,3.1013390170410275,,3.177088199183345,4.182202353607863,,2.586010945495218,3.243583246599883,,0.0,0.0,2.6360655315220356,,2.9989336510188878,,4.191331420559436,3.276208342052996,3.181510855909437,3.4121251688338816
tt_1.5h,,,,,,2.569460900966078,2.450333420652896,2.4068521321751177,,3.72508261539042,,,,2.885586578398943,3.1013390170410275,,3.177088199183345,4.182202353607863,,2.578908728901297,3.243583246599883,,0.0,0.0,2.6360655315220356,,2.9646665710024536,,4.191331420559436,3.276208342052996,3.17431379808113,3.4121251688338816
