Angular_Width,27.0,36.0,31.0,29.0,35.0,39.0,42.0,47.0,35.0,39.0,30.0,34.0,47.0,32.0,38.0,36.0,41.0,37.0,34.0,50.0,20.0,32.0,28.0,59.0,40.0,45.0,39.0,23.0,23.0,39.0,38.0,35.0
Velocity,1700.0,1323.0,1334.0,602.0,815.0,1081.0,950.0,1450.0,900.0,870.0,1638.0,1200.0,1020.0,830.0,1225.0,680.0,648.0,400.0,1040.0,974.0,341.0,850.0,538.0,1500.0,944.0,1150.0,930.0,685.0,460.0,670.0,680.0,640.0
Observed,395.0,846.0,558.0,501.0,501.0,711.0,502.0,563.0,374.0,429.0,423.0,419.0,620.0,487.0,483.0,373.0,568.0,352.0,532.0,530.0,564.0,451.0,401.0,483.0,462.0,438.0,461.0,376.0,376.0,383.0,423.0,491.0
Spheroidal,,710.4676766083032,,,354.61525730811104,459.600305278154,492.5728215715492,502.741889876291,,462.8919225266465,,,361.4426868020532,408.3362908000223,350.0804836500664,,,463.03190189151184,,446.4928809210446,364.88982700432877,,350.0879544371088,542.1233509050519,463.3502479949955,,,,,468.1167650440962,420.08040093741386,435.1565640594139
tt_1.0h,,710.3412074268599,,,311.65679541505364,716.0169889050879,326.08949567564304,335.62124795187265,,355.9999364733401,,,331.6849447594599,324.78062361686426,324.06994944284486,,,438.77005875036986,,326.0365030697412,357.87529115785514,,350.0879544371088,391.57760592192307,336.374577212128,,,,,325.67761938719025,447.55783590744926,466.3124635831496
tt_1.1h,,710.3457152183812,,,312.102769430337,697.2654036453462,328.98568104570273,339.5597766280209,,360.8594751593971,,,331.6849447594599,327.279893696336,324.4422669074931,,,438.8327604370975,,328.50562067091164,357.8811136932783,,350.0879544371088,396.7367978489488,336.4490583038952,,,,,327.4995819635585,443.37644033204083,464.81523628896053
tt_1.2h,,710.3457152183812,,,312.0903978858225,629.8794999512572,331.92910371458305,343.47723996778336,,365.69847527756224,,,317.456092136335,327.19887761492157,324.4422669074931,,,438.90015806112024,,330.9865749121373,357.8811136932783,,350.0879544371088,402.12555556503105,338.85960573807876,,,,,329.3338852954808,443.37644033204083,463.39841860826107
tt_1.3h,,710.3496106838373,,,312.0903978858225,629.8794999512572,334.90881568943746,347.28053291856173,,365.08613752222647,,,317.3474984314108,329.6321030616378,324.4649180366387,,,438.97008697805825,,331.0396056240069,358.064403467405,,350.0879544371088,401.95085388217734,341.26374573695216,,,,,331.17799226714186,436.20238298192663,462.0660442908822
tt_1.4h,,710.3513955383918,,,314.31754936370044,488.06187106126015,337.8874533445168,351.1260420232519,,369.3481238215266,,,317.3474984314108,332.0662254821492,322.6457138280396,,,439.04251957698153,,333.5650151607485,358.07127765972547,,350.0879544371088,407.31960631245164,343.73296297027656,,,,,333.0294977050251,429.27369851531984,460.820708201391
tt_1.5h,,710.3513955383918,,,314.30773322604614,408.9818742092591,340.810137709631,354.85085518761815,,369.3481238215266,,,317.3324276604071,332.0662254821492,322.6457138280396,,,439.11742666012225,,333.5650151607485,358.25107769647457,,350.0879544371088,407.31960631245164,346.24906720753285,,,,,334.8687446771167,420.40706136695206,458.59503583710665
